week_date,region,platform,segment,customer_type,transactions,sales,week_number,month_number,calendar_year,age_band,demographic,avg_transaction
2018-06-11,EUROPE,Retail,unknown,Existing,1999,103002,24,6,2018,unknown,unknown,51.53
2018-06-11,ASIA,Retail,F2,Existing,178458,8950657,24,6,2018,Middle Aged,Families,50.16
2018-06-11,OCEANIA,Retail,C1,New,140340,3521233,24,6,2018,Young Adults,Couples,25.09
2018-06-11,EUROPE,Shopify,C1,New,8,1238,24,6,2018,Young Adults,Couples,154.75
2018-06-11,CANADA,Retail,F2,Existing,51839,3015554,24,6,2018,Middle Aged,Families,58.17
2018-06-11,ASIA,Retail,C4,Existing,79927,3735576,24,6,2018,Retirees,Couples,46.74
2018-06-11,AFRICA,Retail,F3,New,61773,2364447,24,6,2018,Retirees,Families,38.28
2018-06-11,SOUTH AMERICA,Shopify,F2,Existing,26,5083,24,6,2018,Middle Aged,Families,195.50
2018-06-11,CANADA,Retail,C3,Existing,48028,2582650,24,6,2018,Retirees,Couples,53.77
2018-06-11,OCEANIA,Retail,C2,New,88595,2594216,24,6,2018,Middle Aged,Couples,29.28
2018-06-11,OCEANIA,Shopify,F2,Existing,3817,782355,24,6,2018,Middle Aged,Families,204.97
2018-06-11,ASIA,Shopify,unknown,Existing,125,22862,24,6,2018,unknown,unknown,182.90
2018-06-11,AFRICA,Shopify,C4,Existing,196,36422,24,6,2018,Retirees,Couples,185.83
2018-06-11,AFRICA,Retail,F1,New,22919,863137,24,6,2018,Young Adults,Families,37.66
2018-06-11,AFRICA,Retail,unknown,Existing,21472,1025535,24,6,2018,unknown,unknown,47.76
2018-06-11,ASIA,Retail,C2,Existing,93310,3688874,24,6,2018,Middle Aged,Couples,39.53
2018-06-11,ASIA,Retail,C3,New,108451,3451215,24,6,2018,Retirees,Couples,31.82
2018-06-11,AFRICA,Retail,unknown,Guest,1603810,45457692,24,6,2018,unknown,unknown,28.34
2018-06-11,SOUTH AMERICA,Shopify,F2,New,9,1447,24,6,2018,Middle Aged,Families,160.78
2018-06-11,OCEANIA,Retail,C4,New,56188,1869959,24,6,2018,Retirees,Couples,33.28
2018-06-11,EUROPE,Retail,C2,Existing,8448,424744,24,6,2018,Middle Aged,Couples,50.28
2018-06-11,CANADA,Shopify,C1,New,60,9492,24,6,2018,Young Adults,Couples,158.20
2018-06-11,AFRICA,Retail,C2,New,50246,1657858,24,6,2018,Middle Aged,Couples,32.99
2018-06-11,AFRICA,Shopify,F3,Existing,1323,292720,24,6,2018,Retirees,Families,221.25
2018-06-11,USA,Retail,unknown,Existing,7495,395095,24,6,2018,unknown,unknown,52.71
2018-06-11,CANADA,Retail,F1,New,7354,281396,24,6,2018,Young Adults,Families,38.26
2018-06-11,SOUTH AMERICA,Shopify,F1,Existing,21,5154,24,6,2018,Young Adults,Families,245.43
2018-06-11,OCEANIA,Retail,F1,New,39029,1398343,24,6,2018,Young Adults,Families,35.83
2018-06-11,EUROPE,Retail,unknown,Guest,120905,3997517,24,6,2018,unknown,unknown,33.06
2018-06-11,AFRICA,Retail,C3,Existing,228688,12219442,24,6,2018,Retirees,Couples,53.43
2018-06-11,CANADA,Shopify,unknown,Guest,1034,183079,24,6,2018,unknown,unknown,177.06
2018-06-11,ASIA,Retail,C3,Existing,189363,8844241,24,6,2018,Retirees,Couples,46.71
2018-06-11,OCEANIA,Shopify,C1,New,301,41795,24,6,2018,Young Adults,Couples,138.85
2018-06-11,OCEANIA,Shopify,C1,Existing,1597,288966,24,6,2018,Young Adults,Couples,180.94
2018-06-11,OCEANIA,Shopify,unknown,New,332,59992,24,6,2018,unknown,unknown,180.70
2018-06-11,SOUTH AMERICA,Retail,unknown,New,1887,67957,24,6,2018,unknown,unknown,36.01
2018-06-11,ASIA,Retail,F1,New,28568,949969,24,6,2018,Young Adults,Families,33.25
2018-06-11,SOUTH AMERICA,Shopify,unknown,Guest,1029,200527,24,6,2018,unknown,unknown,194.88
2018-06-11,SOUTH AMERICA,Shopify,C3,Existing,48,11731,24,6,2018,Retirees,Couples,244.40
2018-06-11,EUROPE,Retail,F2,New,1830,80675,24,6,2018,Middle Aged,Families,44.08
2018-06-11,USA,Retail,C1,New,33496,974570,24,6,2018,Young Adults,Couples,29.10
2018-06-11,AFRICA,Retail,C1,New,86925,2270402,24,6,2018,Young Adults,Couples,26.12
2018-06-11,USA,Retail,F2,Existing,82924,5297231,24,6,2018,Middle Aged,Families,63.88
2018-06-11,SOUTH AMERICA,Shopify,C4,New,4,516,24,6,2018,Retirees,Couples,129.00
2018-06-11,EUROPE,Shopify,F3,Existing,96,29603,24,6,2018,Retirees,Families,308.36
2018-06-11,CANADA,Retail,unknown,Guest,442869,11943362,24,6,2018,unknown,unknown,26.97
2018-06-11,USA,Shopify,F3,Existing,748,168689,24,6,2018,Retirees,Families,225.52
2018-06-11,CANADA,Shopify,F1,Existing,384,72259,24,6,2018,Young Adults,Families,188.17
2018-06-11,USA,Retail,C2,Existing,31881,1674382,24,6,2018,Middle Aged,Couples,52.52
2018-06-11,EUROPE,Retail,C4,New,1714,78217,24,6,2018,Retirees,Couples,45.63
2018-06-11,OCEANIA,Retail,F1,Existing,122303,6610714,24,6,2018,Young Adults,Families,54.05
2018-06-11,EUROPE,Shopify,F1,Existing,119,27898,24,6,2018,Young Adults,Families,234.44
2018-06-11,SOUTH AMERICA,Retail,F2,Existing,845,42154,24,6,2018,Middle Aged,Families,49.89
2018-06-11,USA,Shopify,F2,Existing,1469,317882,24,6,2018,Middle Aged,Families,216.39
2018-06-11,EUROPE,Retail,C1,New,4510,141389,24,6,2018,Young Adults,Couples,31.35
2018-06-11,SOUTH AMERICA,Shopify,F1,New,3,474,24,6,2018,Young Adults,Families,158.00
2018-06-11,AFRICA,Shopify,F3,New,78,11700,24,6,2018,Retirees,Families,150.00
2018-06-11,USA,Shopify,C1,Existing,551,107708,24,6,2018,Young Adults,Couples,195.48
2018-06-11,USA,Retail,F2,New,26098,1097916,24,6,2018,Middle Aged,Families,42.07
2018-06-11,CANADA,Shopify,F2,New,75,12869,24,6,2018,Middle Aged,Families,171.59
2018-06-11,SOUTH AMERICA,Retail,C1,New,1830,42898,24,6,2018,Young Adults,Couples,23.44
2018-06-11,ASIA,Retail,F1,Existing,78548,3862038,24,6,2018,Young Adults,Families,49.17
2018-06-11,AFRICA,Retail,C3,New,101911,3773700,24,6,2018,Retirees,Couples,37.03
2018-06-11,EUROPE,Retail,C2,New,2673,101267,24,6,2018,Middle Aged,Couples,37.89
2018-06-11,ASIA,Shopify,C3,Existing,1000,191115,24,6,2018,Retirees,Couples,191.12
2018-06-11,SOUTH AMERICA,Shopify,C1,New,13,1788,24,6,2018,Young Adults,Couples,137.54
2018-06-11,EUROPE,Retail,unknown,New,3118,140018,24,6,2018,unknown,unknown,44.91
2018-06-11,ASIA,Shopify,unknown,Guest,3323,554435,24,6,2018,unknown,unknown,166.85
2018-06-11,USA,Shopify,C1,New,122,18888,24,6,2018,Young Adults,Couples,154.82
2018-06-11,ASIA,Shopify,F3,Existing,908,176422,24,6,2018,Retirees,Families,194.30
2018-06-11,OCEANIA,Shopify,F1,New,269,45941,24,6,2018,Young Adults,Families,170.78
2018-06-11,USA,Shopify,F2,New,111,20798,24,6,2018,Middle Aged,Families,187.37
2018-06-11,ASIA,Retail,unknown,Guest,1895619,46374089,24,6,2018,unknown,unknown,24.46
2018-06-11,OCEANIA,Retail,unknown,Guest,2376151,62744987,24,6,2018,unknown,unknown,26.41
2018-06-11,ASIA,Shopify,F1,New,139,20499,24,6,2018,Young Adults,Families,147.47
2018-06-11,OCEANIA,Shopify,C3,Existing,2505,499003,24,6,2018,Retirees,Couples,199.20
2018-06-11,AFRICA,Shopify,F1,Existing,1402,264516,24,6,2018,Young Adults,Families,188.67
2018-06-11,CANADA,Shopify,C2,Existing,359,66093,24,6,2018,Middle Aged,Couples,184.10
2018-06-11,AFRICA,Shopify,C4,New,33,4283,24,6,2018,Retirees,Couples,129.79
2018-06-11,USA,Retail,F3,Existing,115300,7584275,24,6,2018,Retirees,Families,65.78
2018-06-11,OCEANIA,Shopify,F2,New,371,63701,24,6,2018,Middle Aged,Families,171.70
2018-06-11,EUROPE,Shopify,F3,New,2,165,24,6,2018,Retirees,Families,82.50
2018-06-11,SOUTH AMERICA,Shopify,C4,Existing,6,1131,24,6,2018,Retirees,Couples,188.50
2018-06-11,OCEANIA,Shopify,unknown,Guest,7695,1405097,24,6,2018,unknown,unknown,182.60
2018-06-11,AFRICA,Retail,F2,New,61897,2308082,24,6,2018,Middle Aged,Families,37.29
2018-06-11,SOUTH AMERICA,Retail,C1,Existing,1973,56029,24,6,2018,Young Adults,Couples,28.40
2018-06-11,CANADA,Retail,unknown,Existing,5131,263917,24,6,2018,unknown,unknown,51.44
2018-06-11,OCEANIA,Shopify,C3,New,362,61774,24,6,2018,Retirees,Couples,170.65
2018-06-11,SOUTH AMERICA,Retail,C2,Existing,601,25171,24,6,2018,Middle Aged,Couples,41.88
2018-06-11,ASIA,Shopify,C3,New,151,24975,24,6,2018,Retirees,Couples,165.40
2018-06-11,USA,Shopify,C4,New,15,2750,24,6,2018,Retirees,Couples,183.33
2018-06-11,CANADA,Retail,C4,New,11672,410843,24,6,2018,Retirees,Couples,35.20
2018-06-11,USA,Retail,C3,Existing,79335,4688696,24,6,2018,Retirees,Couples,59.10
2018-06-11,USA,Shopify,C4,Existing,96,18580,24,6,2018,Retirees,Couples,193.54
2018-06-11,USA,Shopify,C2,Existing,842,179999,24,6,2018,Middle Aged,Couples,213.78
2018-06-11,AFRICA,Shopify,unknown,Existing,147,27988,24,6,2018,unknown,unknown,190.39
2018-06-11,AFRICA,Shopify,F2,New,203,35506,24,6,2018,Middle Aged,Families,174.91
2018-06-11,USA,Retail,F1,Existing,33610,2103267,24,6,2018,Young Adults,Families,62.58
2018-06-11,OCEANIA,Retail,C2,Existing,121549,5275148,24,6,2018,Middle Aged,Couples,43.40
2018-06-11,OCEANIA,Shopify,C4,Existing,409,76242,24,6,2018,Retirees,Couples,186.41
2018-06-11,CANADA,Shopify,C3,New,68,10712,24,6,2018,Retirees,Couples,157.53
2018-06-11,CANADA,Shopify,C2,New,57,9776,24,6,2018,Middle Aged,Couples,171.51
2018-06-11,SOUTH AMERICA,Retail,F1,Existing,500,24734,24,6,2018,Young Adults,Families,49.47
2018-06-11,EUROPE,Shopify,C2,Existing,112,32038,24,6,2018,Middle Aged,Couples,286.05
2018-06-11,AFRICA,Shopify,F2,Existing,2481,505429,24,6,2018,Middle Aged,Families,203.72
2018-06-11,OCEANIA,Shopify,F1,Existing,2599,560894,24,6,2018,Young Adults,Families,215.81
2018-06-11,AFRICA,Shopify,C2,Existing,1205,233158,24,6,2018,Middle Aged,Couples,193.49
2018-06-11,CANADA,Shopify,C1,Existing,307,55002,24,6,2018,Young Adults,Couples,179.16
2018-06-11,AFRICA,Retail,F3,Existing,324986,19258180,24,6,2018,Retirees,Families,59.26
2018-06-11,ASIA,Shopify,F2,Existing,1446,274177,24,6,2018,Middle Aged,Families,189.61
2018-06-11,SOUTH AMERICA,Retail,F2,New,386,15710,24,6,2018,Middle Aged,Families,40.70
2018-06-11,CANADA,Shopify,unknown,New,51,8679,24,6,2018,unknown,unknown,170.18
2018-06-11,CANADA,Retail,F1,Existing,21648,1230114,24,6,2018,Young Adults,Families,56.82
2018-06-11,SOUTH AMERICA,Retail,unknown,Guest,383972,15294732,24,6,2018,unknown,unknown,39.83
2018-06-11,ASIA,Shopify,F2,New,167,25171,24,6,2018,Middle Aged,Families,150.72
2018-06-11,OCEANIA,Shopify,C2,Existing,2635,505170,24,6,2018,Middle Aged,Couples,191.72
2018-06-11,USA,Retail,unknown,New,19135,864993,24,6,2018,unknown,unknown,45.20
2018-06-11,OCEANIA,Shopify,C2,New,498,87193,24,6,2018,Middle Aged,Couples,175.09
2018-06-11,USA,Shopify,F1,New,90,14242,24,6,2018,Young Adults,Families,158.24
2018-06-11,ASIA,Retail,F2,New,64804,2111113,24,6,2018,Middle Aged,Families,32.58
2018-06-11,ASIA,Shopify,C1,New,151,22006,24,6,2018,Young Adults,Couples,145.74
2018-06-11,SOUTH AMERICA,Shopify,F3,New,2,247,24,6,2018,Retirees,Families,123.50
2018-06-11,USA,Retail,C3,New,40954,1679258,24,6,2018,Retirees,Couples,41.00
2018-06-11,USA,Shopify,F1,Existing,904,179446,24,6,2018,Young Adults,Families,198.50
2018-06-11,CANADA,Retail,F3,Existing,75164,4494744,24,6,2018,Retirees,Families,59.80
2018-06-11,ASIA,Retail,unknown,Existing,18860,789593,24,6,2018,unknown,unknown,41.87
2018-06-11,AFRICA,Retail,C2,Existing,85547,3935578,24,6,2018,Middle Aged,Couples,46.00
2018-06-11,OCEANIA,Retail,F3,Existing,445335,26016926,24,6,2018,Retirees,Families,58.42
2018-06-11,ASIA,Shopify,F1,Existing,1055,190429,24,6,2018,Young Adults,Families,180.50
2018-06-11,ASIA,Shopify,C2,New,229,34453,24,6,2018,Middle Aged,Couples,150.45
2018-06-11,ASIA,Shopify,C4,New,30,3855,24,6,2018,Retirees,Couples,128.50
2018-06-11,EUROPE,Retail,F3,New,1692,71480,24,6,2018,Retirees,Families,42.25
2018-06-11,SOUTH AMERICA,Retail,F1,New,213,7059,24,6,2018,Young Adults,Families,33.14
2018-06-11,EUROPE,Retail,C3,Existing,14186,809932,24,6,2018,Retirees,Couples,57.09
2018-06-11,EUROPE,Shopify,unknown,Guest,224,48298,24,6,2018,unknown,unknown,215.62
2018-06-11,AFRICA,Shopify,C3,Existing,1416,295585,24,6,2018,Retirees,Couples,208.75
2018-06-11,EUROPE,Shopify,F1,New,6,2270,24,6,2018,Young Adults,Families,378.33
2018-06-11,EUROPE,Shopify,F2,New,2,319,24,6,2018,Middle Aged,Families,159.50
2018-06-11,CANADA,Shopify,C4,New,8,1326,24,6,2018,Retirees,Couples,165.75
2018-06-11,EUROPE,Shopify,C1,Existing,85,15372,24,6,2018,Young Adults,Couples,180.85
2018-06-11,ASIA,Retail,C4,New,45668,1391101,24,6,2018,Retirees,Couples,30.46
2018-06-11,EUROPE,Retail,C3,New,4468,191428,24,6,2018,Retirees,Couples,42.84
2018-06-11,ASIA,Shopify,C1,Existing,619,99690,24,6,2018,Young Adults,Couples,161.05
2018-06-04,OCEANIA,Shopify,unknown,Guest,4792,856954,23,6,2018,unknown,unknown,178.83
2018-06-04,USA,Retail,unknown,Guest,572744,17430358,23,6,2018,unknown,unknown,30.43
2018-06-04,EUROPE,Retail,unknown,Existing,1744,90749,23,6,2018,unknown,unknown,52.03
2018-06-04,USA,Retail,unknown,Existing,6552,338624,23,6,2018,unknown,unknown,51.68
2018-06-04,SOUTH AMERICA,Shopify,C4,New,3,608,23,6,2018,Retirees,Couples,202.67
2018-06-04,AFRICA,Retail,C3,Existing,224184,11888324,23,6,2018,Retirees,Couples,53.03
2018-03-26,USA,Shopify,C3,New,119,21902,13,3,2018,Retirees,Couples,184.05
2018-06-04,ASIA,Retail,F1,Existing,78351,3860699,23,6,2018,Young Adults,Families,49.27
2018-06-04,EUROPE,Shopify,unknown,Existing,13,3156,23,6,2018,unknown,unknown,242.77
2018-06-04,ASIA,Shopify,C4,New,29,4119,23,6,2018,Retirees,Couples,142.03
2018-06-04,AFRICA,Retail,C2,New,50912,1611020,23,6,2018,Middle Aged,Couples,31.64
2018-06-04,USA,Shopify,F1,Existing,1000,193013,23,6,2018,Young Adults,Families,193.01
2018-06-04,AFRICA,Shopify,F3,Existing,1457,304043,23,6,2018,Retirees,Families,208.68
2018-06-04,ASIA,Shopify,F2,New,134,20111,23,6,2018,Middle Aged,Families,150.08
2018-06-04,EUROPE,Retail,C3,New,4353,190508,23,6,2018,Retirees,Couples,43.76
2018-06-04,SOUTH AMERICA,Shopify,unknown,New,50,8557,23,6,2018,unknown,unknown,171.14
2018-06-04,AFRICA,Shopify,unknown,Guest,2623,479062,23,6,2018,unknown,unknown,182.64
2018-06-04,EUROPE,Retail,C1,Existing,13793,660944,23,6,2018,Young Adults,Couples,47.92
2018-06-04,SOUTH AMERICA,Retail,C3,Existing,949,46330,23,6,2018,Retirees,Couples,48.82
2018-06-04,SOUTH AMERICA,Shopify,F2,Existing,18,3278,23,6,2018,Middle Aged,Families,182.11
2018-06-04,USA,Shopify,C3,Existing,996,208182,23,6,2018,Retirees,Couples,209.02
2018-06-04,OCEANIA,Retail,F3,Existing,433283,25295650,23,6,2018,Retirees,Families,58.38
2018-06-04,EUROPE,Shopify,F3,Existing,96,27450,23,6,2018,Retirees,Families,285.94
2018-06-04,EUROPE,Retail,C2,New,2763,102197,23,6,2018,Middle Aged,Couples,36.99
2018-06-04,CANADA,Retail,C4,New,10979,383314,23,6,2018,Retirees,Couples,34.91
2018-06-04,AFRICA,Shopify,F2,Existing,2794,574447,23,6,2018,Middle Aged,Families,205.60
2018-06-04,CANADA,Shopify,C4,Existing,51,9098,23,6,2018,Retirees,Couples,178.39
2018-06-04,EUROPE,Retail,F3,New,1649,68874,23,6,2018,Retirees,Families,41.77
2018-06-04,ASIA,Retail,F2,New,65166,2129350,23,6,2018,Middle Aged,Families,32.68
2018-06-04,ASIA,Shopify,C1,New,151,19407,23,6,2018,Young Adults,Couples,128.52
2018-06-04,USA,Shopify,F2,Existing,1570,324667,23,6,2018,Middle Aged,Families,206.79
2018-06-04,OCEANIA,Shopify,F2,New,312,52156,23,6,2018,Middle Aged,Families,167.17
2018-06-04,AFRICA,Retail,C3,New,100371,3658363,23,6,2018,Retirees,Couples,36.45
2018-06-04,AFRICA,Retail,F3,Existing,323035,18960302,23,6,2018,Retirees,Families,58.69
2018-06-04,AFRICA,Shopify,F2,New,214,35244,23,6,2018,Middle Aged,Families,164.69
2018-06-04,SOUTH AMERICA,Retail,F2,New,321,12739,23,6,2018,Middle Aged,Families,39.69
2018-06-04,SOUTH AMERICA,Shopify,C1,New,19,3090,23,6,2018,Young Adults,Couples,162.63
2018-06-04,OCEANIA,Retail,C3,New,130460,4528994,23,6,2018,Retirees,Couples,34.72
2018-06-04,ASIA,Retail,F1,New,28795,965704,23,6,2018,Young Adults,Families,33.54
2018-06-04,CANADA,Retail,F1,Existing,20085,1152276,23,6,2018,Young Adults,Families,57.37
2018-06-04,SOUTH AMERICA,Retail,C1,New,1872,40963,23,6,2018,Young Adults,Couples,21.88
2018-06-04,EUROPE,Retail,F3,Existing,16641,1061363,23,6,2018,Retirees,Families,63.78
2018-06-04,CANADA,Retail,unknown,New,13109,550332,23,6,2018,unknown,unknown,41.98
2018-06-04,ASIA,Retail,F3,Existing,312025,16291305,23,6,2018,Retirees,Families,52.21
2018-06-04,EUROPE,Shopify,F1,New,6,1457,23,6,2018,Young Adults,Families,242.83
2018-06-04,OCEANIA,Retail,F1,Existing,120419,6437696,23,6,2018,Young Adults,Families,53.46
2018-06-04,EUROPE,Shopify,F1,Existing,88,20366,23,6,2018,Young Adults,Families,231.43
2018-06-04,OCEANIA,Retail,F1,New,38212,1336703,23,6,2018,Young Adults,Families,34.98
2018-06-04,OCEANIA,Shopify,C3,Existing,2409,494802,23,6,2018,Retirees,Couples,205.40
2018-06-04,CANADA,Retail,F2,New,15651,607760,23,6,2018,Middle Aged,Families,38.83
2018-06-04,CANADA,Shopify,unknown,Existing,31,5344,23,6,2018,unknown,unknown,172.39
2018-06-04,AFRICA,Retail,C2,Existing,84442,3809465,23,6,2018,Middle Aged,Couples,45.11
2018-06-04,EUROPE,Retail,C2,Existing,8244,402367,23,6,2018,Middle Aged,Couples,48.81
2018-06-04,CANADA,Shopify,C1,New,55,7721,23,6,2018,Young Adults,Couples,140.38
2018-06-04,AFRICA,Shopify,C4,Existing,232,42021,23,6,2018,Retirees,Couples,181.13
2018-06-04,USA,Retail,F2,Existing,81978,5119429,23,6,2018,Middle Aged,Families,62.45
2018-06-04,USA,Shopify,C1,Existing,607,111185,23,6,2018,Young Adults,Couples,183.17
2018-06-04,USA,Retail,F2,New,25846,1057671,23,6,2018,Middle Aged,Families,40.92
2018-06-04,AFRICA,Shopify,F1,Existing,1554,292374,23,6,2018,Young Adults,Families,188.14
2018-06-04,AFRICA,Shopify,unknown,Existing,170,31994,23,6,2018,unknown,unknown,188.20
2018-06-04,CANADA,Shopify,C2,New,62,9916,23,6,2018,Middle Aged,Couples,159.94
2018-06-04,CANADA,Retail,F2,Existing,47480,2791326,23,6,2018,Middle Aged,Families,58.79
2018-06-04,CANADA,Shopify,C1,Existing,296,50960,23,6,2018,Young Adults,Couples,172.16
2018-06-04,OCEANIA,Shopify,C4,Existing,396,73568,23,6,2018,Retirees,Couples,185.78
2018-06-04,SOUTH AMERICA,Shopify,C3,New,19,3710,23,6,2018,Retirees,Couples,195.26
2018-06-04,OCEANIA,Shopify,C1,Existing,1528,266610,23,6,2018,Young Adults,Couples,174.48
2018-06-04,ASIA,Retail,C1,New,110166,2486850,23,6,2018,Young Adults,Couples,22.57
2018-06-04,OCEANIA,Shopify,C2,New,439,69228,23,6,2018,Middle Aged,Couples,157.69
2018-06-04,USA,Retail,C2,New,22450,800087,23,6,2018,Middle Aged,Couples,35.64
2018-06-04,CANADA,Retail,F3,New,17111,663412,23,6,2018,Retirees,Families,38.77
2018-06-04,EUROPE,Retail,F1,Existing,6430,393291,23,6,2018,Young Adults,Families,61.17
2018-06-04,CANADA,Shopify,F1,New,61,7913,23,6,2018,Young Adults,Families,129.72
2018-06-04,AFRICA,Retail,F1,New,23249,869539,23,6,2018,Young Adults,Families,37.40
2018-06-04,USA,Shopify,C1,New,123,19187,23,6,2018,Young Adults,Couples,155.99
2018-06-04,ASIA,Shopify,unknown,New,151,24085,23,6,2018,unknown,unknown,159.50
2018-06-04,ASIA,Shopify,C2,Existing,1051,191161,23,6,2018,Middle Aged,Couples,181.88
2018-06-04,USA,Retail,F3,New,25246,1037209,23,6,2018,Retirees,Families,41.08
2018-06-04,ASIA,Retail,C4,New,44911,1341643,23,6,2018,Retirees,Couples,29.87
2018-06-04,USA,Shopify,C4,Existing,92,17652,23,6,2018,Retirees,Couples,191.87
2018-06-04,OCEANIA,Retail,F2,Existing,282359,15921694,23,6,2018,Middle Aged,Families,56.39
2018-06-04,OCEANIA,Shopify,C4,New,68,9027,23,6,2018,Retirees,Couples,132.75
2018-06-04,USA,Shopify,C4,New,24,3605,23,6,2018,Retirees,Couples,150.21
2018-06-04,USA,Retail,F3,Existing,113928,7369145,23,6,2018,Retirees,Families,64.68
2018-06-04,ASIA,Retail,F2,Existing,177315,9022027,23,6,2018,Middle Aged,Families,50.88
2018-06-04,SOUTH AMERICA,Shopify,F3,Existing,17,2986,23,6,2018,Retirees,Families,175.65
2018-06-04,OCEANIA,Shopify,C1,New,272,35954,23,6,2018,Young Adults,Couples,132.18
2018-06-04,OCEANIA,Retail,C1,New,138104,3380788,23,6,2018,Young Adults,Couples,24.48
2018-06-04,EUROPE,Shopify,C1,New,10,1841,23,6,2018,Young Adults,Couples,184.10
2018-06-04,ASIA,Shopify,F1,New,153,23315,23,6,2018,Young Adults,Families,152.39
2018-06-04,ASIA,Retail,unknown,Guest,1924148,47601107,23,6,2018,unknown,unknown,24.74
2018-06-04,SOUTH AMERICA,Retail,unknown,Existing,352,11115,23,6,2018,unknown,unknown,31.58
2018-06-04,OCEANIA,Shopify,unknown,Existing,252,49018,23,6,2018,unknown,unknown,194.52
2018-06-04,USA,Retail,C1,Existing,47240,2101527,23,6,2018,Young Adults,Couples,44.49
2018-06-04,USA,Shopify,F3,Existing,799,177194,23,6,2018,Retirees,Families,221.77
2018-06-04,ASIA,Shopify,F2,Existing,1470,281226,23,6,2018,Middle Aged,Families,191.31
2018-06-04,CANADA,Retail,C2,New,12137,394845,23,6,2018,Middle Aged,Couples,32.53
2018-06-04,ASIA,Shopify,C4,Existing,161,27136,23,6,2018,Retirees,Couples,168.55
2018-06-04,EUROPE,Shopify,C3,Existing,99,27151,23,6,2018,Retirees,Couples,274.25
2018-06-04,USA,Retail,C4,Existing,29369,1665650,23,6,2018,Retirees,Couples,56.71
2018-06-04,USA,Shopify,C3,New,115,19649,23,6,2018,Retirees,Couples,170.86
2018-06-04,EUROPE,Retail,unknown,Guest,119098,3933619,23,6,2018,unknown,unknown,33.03
2018-06-04,CANADA,Shopify,F3,New,19,2972,23,6,2018,Retirees,Families,156.42
2018-06-04,AFRICA,Retail,C4,Existing,86552,4631754,23,6,2018,Retirees,Couples,53.51
2018-06-04,AFRICA,Retail,unknown,New,53414,2184400,23,6,2018,unknown,unknown,40.90
2018-06-04,AFRICA,Shopify,F1,New,149,23367,23,6,2018,Young Adults,Families,156.83
2018-06-04,SOUTH AMERICA,Shopify,C2,Existing,88,16316,23,6,2018,Middle Aged,Couples,185.41
2018-06-04,AFRICA,Retail,F3,New,61746,2329823,23,6,2018,Retirees,Families,37.73
2018-06-04,OCEANIA,Retail,unknown,Existing,25674,1150047,23,6,2018,unknown,unknown,44.79
2018-06-04,EUROPE,Retail,C4,Existing,4244,237733,23,6,2018,Retirees,Couples,56.02
2018-06-04,USA,Shopify,unknown,Guest,1441,266010,23,6,2018,unknown,unknown,184.60
2018-06-04,USA,Shopify,unknown,New,97,18084,23,6,2018,unknown,unknown,186.43
2018-06-04,ASIA,Shopify,C2,New,224,29609,23,6,2018,Middle Aged,Couples,132.18
2018-06-04,AFRICA,Retail,F1,Existing,83960,4725136,23,6,2018,Young Adults,Families,56.28
2018-06-04,OCEANIA,Shopify,unknown,New,279,46317,23,6,2018,unknown,unknown,166.01
2018-06-04,USA,Shopify,C2,Existing,889,186052,23,6,2018,Middle Aged,Couples,209.28
2018-06-04,ASIA,Retail,C3,Existing,184932,8738062,23,6,2018,Retirees,Couples,47.25
2018-06-04,OCEANIA,Retail,F2,New,86160,3093577,23,6,2018,Middle Aged,Families,35.91
2018-06-04,EUROPE,Shopify,F2,New,4,1125,23,6,2018,Middle Aged,Families,281.25
2018-06-04,USA,Retail,C2,Existing,31358,1631288,23,6,2018,Middle Aged,Couples,52.02
2018-06-04,CANADA,Shopify,C3,Existing,377,69615,23,6,2018,Retirees,Couples,184.66
2018-06-04,USA,Retail,C3,Existing,78497,4584414,23,6,2018,Retirees,Couples,58.40
2018-06-04,CANADA,Retail,C4,Existing,19642,1042963,23,6,2018,Retirees,Couples,53.10
2018-06-04,OCEANIA,Retail,F3,New,100019,3548973,23,6,2018,Retirees,Families,35.48
2018-06-04,ASIA,Retail,unknown,New,54329,1924468,23,6,2018,unknown,unknown,35.42
2018-06-04,USA,Shopify,unknown,Existing,84,20452,23,6,2018,unknown,unknown,243.48
2018-06-04,EUROPE,Shopify,F3,New,2,166,23,6,2018,Retirees,Families,83.00
2018-06-04,AFRICA,Retail,C1,New,87545,2254951,23,6,2018,Young Adults,Couples,25.76
2018-06-04,USA,Retail,C4,New,15793,589621,23,6,2018,Retirees,Couples,37.33
2018-06-04,OCEANIA,Shopify,F3,New,146,27111,23,6,2018,Retirees,Families,185.69
2018-06-04,EUROPE,Retail,F2,Existing,12945,866909,23,6,2018,Middle Aged,Families,66.97
2018-06-04,USA,Shopify,C2,New,173,30454,23,6,2018,Middle Aged,Couples,176.03
2018-06-04,SOUTH AMERICA,Shopify,C2,New,24,4217,23,6,2018,Middle Aged,Couples,175.71
2018-06-04,ASIA,Retail,C1,Existing,142904,4950802,23,6,2018,Young Adults,Couples,34.64
2018-06-04,SOUTH AMERICA,Shopify,F2,New,7,1417,23,6,2018,Middle Aged,Families,202.43
2018-06-04,SOUTH AMERICA,Retail,C4,New,194,7321,23,6,2018,Retirees,Couples,37.74
2018-06-04,OCEANIA,Retail,unknown,Guest,2398021,63074384,23,6,2018,unknown,unknown,26.30
2018-06-04,EUROPE,Shopify,unknown,Guest,158,37373,23,6,2018,unknown,unknown,236.54
